month_order,Date,Year,Month,Day,week,day,quarter,week_order,quarter_order,month_order_2,month_order_6,year_order
35,09-11-2016,2016,11,9,45,Wednesday,2016 Q4,150,12,18,6,3
35,10-11-2016,2016,11,10,45,Thursday,2016 Q4,150,12,18,6,3
35,11-11-2016,2016,11,11,45,Friday,2016 Q4,150,12,18,6,3
35,12-11-2016,2016,11,12,45,Saturday,2016 Q4,150,12,18,6,3
35,13-11-2016,2016,11,13,45,Sunday,2016 Q4,150,12,18,6,3
35,14-11-2016,2016,11,14,46,Monday,2016 Q4,151,12,18,6,3
35,15-11-2016,2016,11,15,46,Tuesday,2016 Q4,151,12,18,6,3
35,16-11-2016,2016,11,16,46,Wednesday,2016 Q4,151,12,18,6,3
35,17-11-2016,2016,11,17,46,Thursday,2016 Q4,151,12,18,6,3
35,18-11-2016,2016,11,18,46,Friday,2016 Q4,151,12,18,6,3
35,19-11-2016,2016,11,19,46,Saturday,2016 Q4,151,12,18,6,3
35,20-11-2016,2016,11,20,46,Sunday,2016 Q4,151,12,18,6,3
35,21-11-2016,2016,11,21,47,Monday,2016 Q4,152,12,18,6,3
35,22-11-2016,2016,11,22,47,Tuesday,2016 Q4,152,12,18,6,3
35,23-11-2016,2016,11,23,47,Wednesday,2016 Q4,152,12,18,6,3
35,24-11-2016,2016,11,24,47,Thursday,2016 Q4,152,12,18,6,3
35,25-11-2016,2016,11,25,47,Friday,2016 Q4,152,12,18,6,3
35,26-11-2016,2016,11,26,47,Saturday,2016 Q4,152,12,18,6,3
35,27-11-2016,2016,11,27,47,Sunday,2016 Q4,152,12,18,6,3
35,28-11-2016,2016,11,28,48,Monday,2016 Q4,153,12,18,6,3
35,29-11-2016,2016,11,29,48,Tuesday,2016 Q4,153,12,18,6,3
35,30-11-2016,2016,11,30,48,Wednesday,2016 Q4,153,12,18,6,3
36,01-12-2016,2016,12,1,48,Thursday,2016 Q4,153,12,18,6,3
36,02-12-2016,2016,12,2,48,Friday,2016 Q4,153,12,18,6,3
36,03-12-2016,2016,12,3,48,Saturday,2016 Q4,153,12,18,6,3
36,04-12-2016,2016,12,4,48,Sunday,2016 Q4,153,12,18,6,3
36,05-12-2016,2016,12,5,49,Monday,2016 Q4,154,12,18,6,3
36,06-12-2016,2016,12,6,49,Tuesday,2016 Q4,154,12,18,6,3
36,07-12-2016,2016,12,7,49,Wednesday,2016 Q4,154,12,18,6,3
36,08-12-2016,2016,12,8,49,Thursday,2016 Q4,154,12,18,6,3
36,09-12-2016,2016,12,9,49,Friday,2016 Q4,154,12,18,6,3
36,10-12-2016,2016,12,10,49,Saturday,2016 Q4,154,12,18,6,3
36,11-12-2016,2016,12,11,49,Sunday,2016 Q4,154,12,18,6,3
36,12-12-2016,2016,12,12,50,Monday,2016 Q4,155,12,18,6,3
36,13-12-2016,2016,12,13,50,Tuesday,2016 Q4,155,12,18,6,3
36,14-12-2016,2016,12,14,50,Wednesday,2016 Q4,155,12,18,6,3
36,15-12-2016,2016,12,15,50,Thursday,2016 Q4,155,12,18,6,3
36,16-12-2016,2016,12,16,50,Friday,2016 Q4,155,12,18,6,3
36,17-12-2016,2016,12,17,50,Saturday,2016 Q4,155,12,18,6,3
36,18-12-2016,2016,12,18,50,Sunday,2016 Q4,155,12,18,6,3
36,19-12-2016,2016,12,19,51,Monday,2016 Q4,156,12,18,6,3
36,20-12-2016,2016,12,20,51,Tuesday,2016 Q4,156,12,18,6,3
36,21-12-2016,2016,12,21,51,Wednesday,2016 Q4,156,12,18,6,3
36,22-12-2016,2016,12,22,51,Thursday,2016 Q4,156,12,18,6,3
36,23-12-2016,2016,12,23,51,Friday,2016 Q4,156,12,18,6,3
36,24-12-2016,2016,12,24,51,Saturday,2016 Q4,156,12,18,6,3
36,25-12-2016,2016,12,25,51,Sunday,2016 Q4,156,12,18,6,3
36,26-12-2016,2016,12,26,52,Monday,2016 Q4,157,12,18,6,3
36,27-12-2016,2016,12,27,52,Tuesday,2016 Q4,157,12,18,6,3
36,28-12-2016,2016,12,28,52,Wednesday,2016 Q4,157,12,18,6,3
36,29-12-2016,2016,12,29,52,Thursday,2016 Q4,157,12,18,6,3
36,30-12-2016,2016,12,30,52,Friday,2016 Q4,157,12,18,6,3
36,31-12-2016,2016,12,31,52,Saturday,2016 Q4,157,12,18,6,3
37,01-01-2017,2017,1,1,52,Sunday,2017 Q1,157,13,19,7,4
37,02-01-2017,2017,1,2,1,Monday,2017 Q1,158,13,19,7,4
37,03-01-2017,2017,1,3,1,Tuesday,2017 Q1,158,13,19,7,4
37,04-01-2017,2017,1,4,1,Wednesday,2017 Q1,158,13,19,7,4
37,05-01-2017,2017,1,5,1,Thursday,2017 Q1,158,13,19,7,4
37,06-01-2017,2017,1,6,1,Friday,2017 Q1,158,13,19,7,4
37,07-01-2017,2017,1,7,1,Saturday,2017 Q1,158,13,19,7,4
37,08-01-2017,2017,1,8,1,Sunday,2017 Q1,158,13,19,7,4
37,09-01-2017,2017,1,9,2,Monday,2017 Q1,159,13,19,7,4
37,10-01-2017,2017,1,10,2,Tuesday,2017 Q1,159,13,19,7,4
37,11-01-2017,2017,1,11,2,Wednesday,2017 Q1,159,13,19,7,4
37,12-01-2017,2017,1,12,2,Thursday,2017 Q1,159,13,19,7,4
37,13-01-2017,2017,1,13,2,Friday,2017 Q1,159,13,19,7,4
37,14-01-2017,2017,1,14,2,Saturday,2017 Q1,159,13,19,7,4
37,15-01-2017,2017,1,15,2,Sunday,2017 Q1,159,13,19,7,4
37,16-01-2017,2017,1,16,3,Monday,2017 Q1,160,13,19,7,4
37,17-01-2017,2017,1,17,3,Tuesday,2017 Q1,160,13,19,7,4
37,18-01-2017,2017,1,18,3,Wednesday,2017 Q1,160,13,19,7,4
37,19-01-2017,2017,1,19,3,Thursday,2017 Q1,160,13,19,7,4
37,20-01-2017,2017,1,20,3,Friday,2017 Q1,160,13,19,7,4
37,21-01-2017,2017,1,21,3,Saturday,2017 Q1,160,13,19,7,4
37,22-01-2017,2017,1,22,3,Sunday,2017 Q1,160,13,19,7,4
37,23-01-2017,2017,1,23,4,Monday,2017 Q1,161,13,19,7,4
37,24-01-2017,2017,1,24,4,Tuesday,2017 Q1,161,13,19,7,4
37,25-01-2017,2017,1,25,4,Wednesday,2017 Q1,161,13,19,7,4
37,26-01-2017,2017,1,26,4,Thursday,2017 Q1,161,13,19,7,4
37,27-01-2017,2017,1,27,4,Friday,2017 Q1,161,13,19,7,4
37,28-01-2017,2017,1,28,4,Saturday,2017 Q1,161,13,19,7,4
37,29-01-2017,2017,1,29,4,Sunday,2017 Q1,161,13,19,7,4
37,30-01-2017,2017,1,30,5,Monday,2017 Q1,162,13,19,7,4
37,31-01-2017,2017,1,31,5,Tuesday,2017 Q1,162,13,19,7,4
38,01-02-2017,2017,2,1,5,Wednesday,2017 Q1,162,13,19,7,4
38,02-02-2017,2017,2,2,5,Thursday,2017 Q1,162,13,19,7,4
38,03-02-2017,2017,2,3,5,Friday,2017 Q1,162,13,19,7,4
38,04-02-2017,2017,2,4,5,Saturday,2017 Q1,162,13,19,7,4
38,05-02-2017,2017,2,5,5,Sunday,2017 Q1,162,13,19,7,4
38,06-02-2017,2017,2,6,6,Monday,2017 Q1,163,13,19,7,4
38,07-02-2017,2017,2,7,6,Tuesday,2017 Q1,163,13,19,7,4
38,08-02-2017,2017,2,8,6,Wednesday,2017 Q1,163,13,19,7,4
38,09-02-2017,2017,2,9,6,Thursday,2017 Q1,163,13,19,7,4
38,10-02-2017,2017,2,10,6,Friday,2017 Q1,163,13,19,7,4
38,11-02-2017,2017,2,11,6,Saturday,2017 Q1,163,13,19,7,4
38,12-02-2017,2017,2,12,6,Sunday,2017 Q1,163,13,19,7,4
38,13-02-2017,2017,2,13,7,Monday,2017 Q1,164,13,19,7,4
38,14-02-2017,2017,2,14,7,Tuesday,2017 Q1,164,13,19,7,4
38,15-02-2017,2017,2,15,7,Wednesday,2017 Q1,164,13,19,7,4
38,16-02-2017,2017,2,16,7,Thursday,2017 Q1,164,13,19,7,4
38,17-02-2017,2017,2,17,7,Friday,2017 Q1,164,13,19,7,4
38,18-02-2017,2017,2,18,7,Saturday,2017 Q1,164,13,19,7,4
38,19-02-2017,2017,2,19,7,Sunday,2017 Q1,164,13,19,7,4
38,20-02-2017,2017,2,20,8,Monday,2017 Q1,165,13,19,7,4
38,21-02-2017,2017,2,21,8,Tuesday,2017 Q1,165,13,19,7,4
38,22-02-2017,2017,2,22,8,Wednesday,2017 Q1,165,13,19,7,4
38,23-02-2017,2017,2,23,8,Thursday,2017 Q1,165,13,19,7,4
38,24-02-2017,2017,2,24,8,Friday,2017 Q1,165,13,19,7,4
38,25-02-2017,2017,2,25,8,Saturday,2017 Q1,165,13,19,7,4
38,26-02-2017,2017,2,26,8,Sunday,2017 Q1,165,13,19,7,4
38,27-02-2017,2017,2,27,9,Monday,2017 Q1,166,13,19,7,4
38,28-02-2017,2017,2,28,9,Tuesday,2017 Q1,166,13,19,7,4
39,01-03-2017,2017,3,1,9,Wednesday,2017 Q1,166,13,20,7,4
39,02-03-2017,2017,3,2,9,Thursday,2017 Q1,166,13,20,7,4
39,03-03-2017,2017,3,3,9,Friday,2017 Q1,166,13,20,7,4
39,04-03-2017,2017,3,4,9,Saturday,2017 Q1,166,13,20,7,4
39,05-03-2017,2017,3,5,9,Sunday,2017 Q1,166,13,20,7,4
39,06-03-2017,2017,3,6,10,Monday,2017 Q1,167,13,20,7,4
39,07-03-2017,2017,3,7,10,Tuesday,2017 Q1,167,13,20,7,4
39,08-03-2017,2017,3,8,10,Wednesday,2017 Q1,167,13,20,7,4
39,09-03-2017,2017,3,9,10,Thursday,2017 Q1,167,13,20,7,4
39,10-03-2017,2017,3,10,10,Friday,2017 Q1,167,13,20,7,4
39,11-03-2017,2017,3,11,10,Saturday,2017 Q1,167,13,20,7,4
39,12-03-2017,2017,3,12,10,Sunday,2017 Q1,167,13,20,7,4
39,13-03-2017,2017,3,13,11,Monday,2017 Q1,168,13,20,7,4
39,14-03-2017,2017,3,14,11,Tuesday,2017 Q1,168,13,20,7,4
39,15-03-2017,2017,3,15,11,Wednesday,2017 Q1,168,13,20,7,4
39,16-03-2017,2017,3,16,11,Thursday,2017 Q1,168,13,20,7,4
39,17-03-2017,2017,3,17,11,Friday,2017 Q1,168,13,20,7,4
39,18-03-2017,2017,3,18,11,Saturday,2017 Q1,168,13,20,7,4
39,19-03-2017,2017,3,19,11,Sunday,2017 Q1,168,13,20,7,4
39,20-03-2017,2017,3,20,12,Monday,2017 Q1,169,13,20,7,4
39,21-03-2017,2017,3,21,12,Tuesday,2017 Q1,169,13,20,7,4
39,22-03-2017,2017,3,22,12,Wednesday,2017 Q1,169,13,20,7,4
39,23-03-2017,2017,3,23,12,Thursday,2017 Q1,169,13,20,7,4
39,24-03-2017,2017,3,24,12,Friday,2017 Q1,169,13,20,7,4
39,25-03-2017,2017,3,25,12,Saturday,2017 Q1,169,13,20,7,4
39,26-03-2017,2017,3,26,12,Sunday,2017 Q1,169,13,20,7,4
39,27-03-2017,2017,3,27,13,Monday,2017 Q1,170,13,20,7,4
39,28-03-2017,2017,3,28,13,Tuesday,2017 Q1,170,13,20,7,4
39,29-03-2017,2017,3,29,13,Wednesday,2017 Q1,170,13,20,7,4
39,30-03-2017,2017,3,30,13,Thursday,2017 Q1,170,13,20,7,4
39,31-03-2017,2017,3,31,13,Friday,2017 Q1,170,13,20,7,4
40,01-04-2017,2017,4,1,13,Saturday,2017 Q2,170,14,20,7,4
40,02-04-2017,2017,4,2,13,Sunday,2017 Q2,170,14,20,7,4
40,03-04-2017,2017,4,3,14,Monday,2017 Q2,171,14,20,7,4
40,04-04-2017,2017,4,4,14,Tuesday,2017 Q2,171,14,20,7,4
40,05-04-2017,2017,4,5,14,Wednesday,2017 Q2,171,14,20,7,4
40,06-04-2017,2017,4,6,14,Thursday,2017 Q2,171,14,20,7,4
40,07-04-2017,2017,4,7,14,Friday,2017 Q2,171,14,20,7,4
40,08-04-2017,2017,4,8,14,Saturday,2017 Q2,171,14,20,7,4
40,09-04-2017,2017,4,9,14,Sunday,2017 Q2,171,14,20,7,4
40,10-04-2017,2017,4,10,15,Monday,2017 Q2,172,14,20,7,4
40,11-04-2017,2017,4,11,15,Tuesday,2017 Q2,172,14,20,7,4
40,12-04-2017,2017,4,12,15,Wednesday,2017 Q2,172,14,20,7,4
40,13-04-2017,2017,4,13,15,Thursday,2017 Q2,172,14,20,7,4
40,14-04-2017,2017,4,14,15,Friday,2017 Q2,172,14,20,7,4
40,15-04-2017,2017,4,15,15,Saturday,2017 Q2,172,14,20,7,4
40,16-04-2017,2017,4,16,15,Sunday,2017 Q2,172,14,20,7,4
40,17-04-2017,2017,4,17,16,Monday,2017 Q2,173,14,20,7,4
40,18-04-2017,2017,4,18,16,Tuesday,2017 Q2,173,14,20,7,4
40,19-04-2017,2017,4,19,16,Wednesday,2017 Q2,173,14,20,7,4
40,20-04-2017,2017,4,20,16,Thursday,2017 Q2,173,14,20,7,4
40,21-04-2017,2017,4,21,16,Friday,2017 Q2,173,14,20,7,4
40,22-04-2017,2017,4,22,16,Saturday,2017 Q2,173,14,20,7,4
40,23-04-2017,2017,4,23,16,Sunday,2017 Q2,173,14,20,7,4
40,24-04-2017,2017,4,24,17,Monday,2017 Q2,174,14,20,7,4
40,25-04-2017,2017,4,25,17,Tuesday,2017 Q2,174,14,20,7,4
40,26-04-2017,2017,4,26,17,Wednesday,2017 Q2,174,14,20,7,4
40,27-04-2017,2017,4,27,17,Thursday,2017 Q2,174,14,20,7,4
40,28-04-2017,2017,4,28,17,Friday,2017 Q2,174,14,20,7,4
40,29-04-2017,2017,4,29,17,Saturday,2017 Q2,174,14,20,7,4
40,30-04-2017,2017,4,30,17,Sunday,2017 Q2,174,14,20,7,4
41,01-05-2017,2017,5,1,18,Monday,2017 Q2,175,14,21,7,4
41,02-05-2017,2017,5,2,18,Tuesday,2017 Q2,175,14,21,7,4
41,03-05-2017,2017,5,3,18,Wednesday,2017 Q2,175,14,21,7,4
41,04-05-2017,2017,5,4,18,Thursday,2017 Q2,175,14,21,7,4
41,05-05-2017,2017,5,5,18,Friday,2017 Q2,175,14,21,7,4
41,06-05-2017,2017,5,6,18,Saturday,2017 Q2,175,14,21,7,4
41,07-05-2017,2017,5,7,18,Sunday,2017 Q2,175,14,21,7,4
41,08-05-2017,2017,5,8,19,Monday,2017 Q2,176,14,21,7,4
41,09-05-2017,2017,5,9,19,Tuesday,2017 Q2,176,14,21,7,4
41,10-05-2017,2017,5,10,19,Wednesday,2017 Q2,176,14,21,7,4
41,11-05-2017,2017,5,11,19,Thursday,2017 Q2,176,14,21,7,4
41,12-05-2017,2017,5,12,19,Friday,2017 Q2,176,14,21,7,4
41,13-05-2017,2017,5,13,19,Saturday,2017 Q2,176,14,21,7,4
41,14-05-2017,2017,5,14,19,Sunday,2017 Q2,176,14,21,7,4
41,15-05-2017,2017,5,15,20,Monday,2017 Q2,177,14,21,7,4
41,16-05-2017,2017,5,16,20,Tuesday,2017 Q2,177,14,21,7,4
41,17-05-2017,2017,5,17,20,Wednesday,2017 Q2,177,14,21,7,4
41,18-05-2017,2017,5,18,20,Thursday,2017 Q2,177,14,21,7,4
41,19-05-2017,2017,5,19,20,Friday,2017 Q2,177,14,21,7,4
41,20-05-2017,2017,5,20,20,Saturday,2017 Q2,177,14,21,7,4
41,21-05-2017,2017,5,21,20,Sunday,2017 Q2,177,14,21,7,4
41,22-05-2017,2017,5,22,21,Monday,2017 Q2,178,14,21,7,4
41,23-05-2017,2017,5,23,21,Tuesday,2017 Q2,178,14,21,7,4
41,24-05-2017,2017,5,24,21,Wednesday,2017 Q2,178,14,21,7,4
41,25-05-2017,2017,5,25,21,Thursday,2017 Q2,178,14,21,7,4
41,26-05-2017,2017,5,26,21,Friday,2017 Q2,178,14,21,7,4
41,27-05-2017,2017,5,27,21,Saturday,2017 Q2,178,14,21,7,4
41,28-05-2017,2017,5,28,21,Sunday,2017 Q2,178,14,21,7,4
41,29-05-2017,2017,5,29,22,Monday,2017 Q2,179,14,21,7,4
41,30-05-2017,2017,5,30,22,Tuesday,2017 Q2,179,14,21,7,4
41,31-05-2017,2017,5,31,22,Wednesday,2017 Q2,179,14,21,7,4
42,01-06-2017,2017,6,1,22,Thursday,2017 Q2,179,14,21,7,4
42,02-06-2017,2017,6,2,22,Friday,2017 Q2,179,14,21,7,4
42,03-06-2017,2017,6,3,22,Saturday,2017 Q2,179,14,21,7,4
42,04-06-2017,2017,6,4,22,Sunday,2017 Q2,179,14,21,7,4
42,05-06-2017,2017,6,5,23,Monday,2017 Q2,180,14,21,7,4
42,06-06-2017,2017,6,6,23,Tuesday,2017 Q2,180,14,21,7,4
42,07-06-2017,2017,6,7,23,Wednesday,2017 Q2,180,14,21,7,4
42,08-06-2017,2017,6,8,23,Thursday,2017 Q2,180,14,21,7,4
42,09-06-2017,2017,6,9,23,Friday,2017 Q2,180,14,21,7,4
42,10-06-2017,2017,6,10,23,Saturday,2017 Q2,180,14,21,7,4
42,11-06-2017,2017,6,11,23,Sunday,2017 Q2,180,14,21,7,4
42,12-06-2017,2017,6,12,24,Monday,2017 Q2,181,14,21,7,4
42,13-06-2017,2017,6,13,24,Tuesday,2017 Q2,181,14,21,7,4
42,14-06-2017,2017,6,14,24,Wednesday,2017 Q2,181,14,21,7,4
42,15-06-2017,2017,6,15,24,Thursday,2017 Q2,181,14,21,7,4
42,16-06-2017,2017,6,16,24,Friday,2017 Q2,181,14,21,7,4
42,17-06-2017,2017,6,17,24,Saturday,2017 Q2,181,14,21,7,4
42,18-06-2017,2017,6,18,24,Sunday,2017 Q2,181,14,21,7,4
42,19-06-2017,2017,6,19,25,Monday,2017 Q2,182,14,21,7,4
42,20-06-2017,2017,6,20,25,Tuesday,2017 Q2,182,14,21,7,4
42,21-06-2017,2017,6,21,25,Wednesday,2017 Q2,182,14,21,7,4
42,22-06-2017,2017,6,22,25,Thursday,2017 Q2,182,14,21,7,4
42,23-06-2017,2017,6,23,25,Friday,2017 Q2,182,14,21,7,4
42,24-06-2017,2017,6,24,25,Saturday,2017 Q2,182,14,21,7,4
42,25-06-2017,2017,6,25,25,Sunday,2017 Q2,182,14,21,7,4
42,26-06-2017,2017,6,26,26,Monday,2017 Q2,183,14,21,7,4
42,27-06-2017,2017,6,27,26,Tuesday,2017 Q2,183,14,21,7,4
42,28-06-2017,2017,6,28,26,Wednesday,2017 Q2,183,14,21,7,4
42,29-06-2017,2017,6,29,26,Thursday,2017 Q2,183,14,21,7,4
42,30-06-2017,2017,6,30,26,Friday,2017 Q2,183,14,21,7,4
43,01-07-2017,2017,7,1,26,Saturday,2017 Q3,183,15,22,8,4
43,02-07-2017,2017,7,2,26,Sunday,2017 Q3,183,15,22,8,4
43,03-07-2017,2017,7,3,27,Monday,2017 Q3,184,15,22,8,4
43,04-07-2017,2017,7,4,27,Tuesday,2017 Q3,184,15,22,8,4
43,05-07-2017,2017,7,5,27,Wednesday,2017 Q3,184,15,22,8,4
43,06-07-2017,2017,7,6,27,Thursday,2017 Q3,184,15,22,8,4
43,07-07-2017,2017,7,7,27,Friday,2017 Q3,184,15,22,8,4
43,08-07-2017,2017,7,8,27,Saturday,2017 Q3,184,15,22,8,4
43,09-07-2017,2017,7,9,27,Sunday,2017 Q3,184,15,22,8,4
43,10-07-2017,2017,7,10,28,Monday,2017 Q3,185,15,22,8,4
43,11-07-2017,2017,7,11,28,Tuesday,2017 Q3,185,15,22,8,4
43,12-07-2017,2017,7,12,28,Wednesday,2017 Q3,185,15,22,8,4
43,13-07-2017,2017,7,13,28,Thursday,2017 Q3,185,15,22,8,4
43,14-07-2017,2017,7,14,28,Friday,2017 Q3,185,15,22,8,4
43,15-07-2017,2017,7,15,28,Saturday,2017 Q3,185,15,22,8,4
43,16-07-2017,2017,7,16,28,Sunday,2017 Q3,185,15,22,8,4
43,17-07-2017,2017,7,17,29,Monday,2017 Q3,186,15,22,8,4
43,18-07-2017,2017,7,18,29,Tuesday,2017 Q3,186,15,22,8,4
43,19-07-2017,2017,7,19,29,Wednesday,2017 Q3,186,15,22,8,4
43,20-07-2017,2017,7,20,29,Thursday,2017 Q3,186,15,22,8,4
43,21-07-2017,2017,7,21,29,Friday,2017 Q3,186,15,22,8,4
43,22-07-2017,2017,7,22,29,Saturday,2017 Q3,186,15,22,8,4
43,23-07-2017,2017,7,23,29,Sunday,2017 Q3,186,15,22,8,4
43,24-07-2017,2017,7,24,30,Monday,2017 Q3,187,15,22,8,4
43,25-07-2017,2017,7,25,30,Tuesday,2017 Q3,187,15,22,8,4
43,26-07-2017,2017,7,26,30,Wednesday,2017 Q3,187,15,22,8,4
43,27-07-2017,2017,7,27,30,Thursday,2017 Q3,187,15,22,8,4
43,28-07-2017,2017,7,28,30,Friday,2017 Q3,187,15,22,8,4
43,29-07-2017,2017,7,29,30,Saturday,2017 Q3,187,15,22,8,4
43,30-07-2017,2017,7,30,30,Sunday,2017 Q3,187,15,22,8,4
43,31-07-2017,2017,7,31,31,Monday,2017 Q3,188,15,22,8,4
44,01-08-2017,2017,8,1,31,Tuesday,2017 Q3,188,15,22,8,4
44,02-08-2017,2017,8,2,31,Wednesday,2017 Q3,188,15,22,8,4
44,03-08-2017,2017,8,3,31,Thursday,2017 Q3,188,15,22,8,4
44,04-08-2017,2017,8,4,31,Friday,2017 Q3,188,15,22,8,4
44,05-08-2017,2017,8,5,31,Saturday,2017 Q3,188,15,22,8,4
44,06-08-2017,2017,8,6,31,Sunday,2017 Q3,188,15,22,8,4
44,07-08-2017,2017,8,7,32,Monday,2017 Q3,189,15,22,8,4
44,08-08-2017,2017,8,8,32,Tuesday,2017 Q3,189,15,22,8,4
44,09-08-2017,2017,8,9,32,Wednesday,2017 Q3,189,15,22,8,4
44,10-08-2017,2017,8,10,32,Thursday,2017 Q3,189,15,22,8,4
44,11-08-2017,2017,8,11,32,Friday,2017 Q3,189,15,22,8,4
44,12-08-2017,2017,8,12,32,Saturday,2017 Q3,189,15,22,8,4
44,13-08-2017,2017,8,13,32,Sunday,2017 Q3,189,15,22,8,4
44,14-08-2017,2017,8,14,33,Monday,2017 Q3,190,15,22,8,4
44,15-08-2017,2017,8,15,33,Tuesday,2017 Q3,190,15,22,8,4
44,16-08-2017,2017,8,16,33,Wednesday,2017 Q3,190,15,22,8,4
44,17-08-2017,2017,8,17,33,Thursday,2017 Q3,190,15,22,8,4
44,18-08-2017,2017,8,18,33,Friday,2017 Q3,190,15,22,8,4
44,19-08-2017,2017,8,19,33,Saturday,2017 Q3,190,15,22,8,4
44,20-08-2017,2017,8,20,33,Sunday,2017 Q3,190,15,22,8,4
44,21-08-2017,2017,8,21,34,Monday,2017 Q3,191,15,22,8,4
44,22-08-2017,2017,8,22,34,Tuesday,2017 Q3,191,15,22,8,4
44,23-08-2017,2017,8,23,34,Wednesday,2017 Q3,191,15,22,8,4
44,24-08-2017,2017,8,24,34,Thursday,2017 Q3,191,15,22,8,4
44,25-08-2017,2017,8,25,34,Friday,2017 Q3,191,15,22,8,4
44,26-08-2017,2017,8,26,34,Saturday,2017 Q3,191,15,22,8,4
44,27-08-2017,2017,8,27,34,Sunday,2017 Q3,191,15,22,8,4
44,28-08-2017,2017,8,28,35,Monday,2017 Q3,192,15,22,8,4
44,29-08-2017,2017,8,29,35,Tuesday,2017 Q3,192,15,22,8,4
44,30-08-2017,2017,8,30,35,Wednesday,2017 Q3,192,15,22,8,4
44,31-08-2017,2017,8,31,35,Thursday,2017 Q3,192,15,22,8,4
45,01-09-2017,2017,9,1,35,Friday,2017 Q3,192,15,23,8,4
45,02-09-2017,2017,9,2,35,Saturday,2017 Q3,192,15,23,8,4
45,03-09-2017,2017,9,3,35,Sunday,2017 Q3,192,15,23,8,4
45,04-09-2017,2017,9,4,36,Monday,2017 Q3,193,15,23,8,4
45,05-09-2017,2017,9,5,36,Tuesday,2017 Q3,193,15,23,8,4
45,06-09-2017,2017,9,6,36,Wednesday,2017 Q3,193,15,23,8,4
45,07-09-2017,2017,9,7,36,Thursday,2017 Q3,193,15,23,8,4
45,08-09-2017,2017,9,8,36,Friday,2017 Q3,193,15,23,8,4
45,09-09-2017,2017,9,9,36,Saturday,2017 Q3,193,15,23,8,4
45,10-09-2017,2017,9,10,36,Sunday,2017 Q3,193,15,23,8,4
45,11-09-2017,2017,9,11,37,Monday,2017 Q3,194,15,23,8,4
45,12-09-2017,2017,9,12,37,Tuesday,2017 Q3,194,15,23,8,4
45,13-09-2017,2017,9,13,37,Wednesday,2017 Q3,194,15,23,8,4
45,14-09-2017,2017,9,14,37,Thursday,2017 Q3,194,15,23,8,4
45,15-09-2017,2017,9,15,37,Friday,2017 Q3,194,15,23,8,4
45,16-09-2017,2017,9,16,37,Saturday,2017 Q3,194,15,23,8,4
45,17-09-2017,2017,9,17,37,Sunday,2017 Q3,194,15,23,8,4
45,18-09-2017,2017,9,18,38,Monday,2017 Q3,195,15,23,8,4
45,19-09-2017,2017,9,19,38,Tuesday,2017 Q3,195,15,23,8,4
45,20-09-2017,2017,9,20,38,Wednesday,2017 Q3,195,15,23,8,4
45,21-09-2017,2017,9,21,38,Thursday,2017 Q3,195,15,23,8,4
45,22-09-2017,2017,9,22,38,Friday,2017 Q3,195,15,23,8,4
45,23-09-2017,2017,9,23,38,Saturday,2017 Q3,195,15,23,8,4
45,24-09-2017,2017,9,24,38,Sunday,2017 Q3,195,15,23,8,4
45,25-09-2017,2017,9,25,39,Monday,2017 Q3,196,15,23,8,4
45,26-09-2017,2017,9,26,39,Tuesday,2017 Q3,196,15,23,8,4
45,27-09-2017,2017,9,27,39,Wednesday,2017 Q3,196,15,23,8,4
45,28-09-2017,2017,9,28,39,Thursday,2017 Q3,196,15,23,8,4
45,29-09-2017,2017,9,29,39,Friday,2017 Q3,196,15,23,8,4
45,30-09-2017,2017,9,30,39,Saturday,2017 Q3,196,15,23,8,4
46,01-10-2017,2017,10,1,39,Sunday,2017 Q4,196,16,23,8,4
46,02-10-2017,2017,10,2,40,Monday,2017 Q4,197,16,23,8,4
46,03-10-2017,2017,10,3,40,Tuesday,2017 Q4,197,16,23,8,4
46,04-10-2017,2017,10,4,40,Wednesday,2017 Q4,197,16,23,8,4
46,05-10-2017,2017,10,5,40,Thursday,2017 Q4,197,16,23,8,4
46,06-10-2017,2017,10,6,40,Friday,2017 Q4,197,16,23,8,4
46,07-10-2017,2017,10,7,40,Saturday,2017 Q4,197,16,23,8,4
46,08-10-2017,2017,10,8,40,Sunday,2017 Q4,197,16,23,8,4
46,09-10-2017,2017,10,9,41,Monday,2017 Q4,198,16,23,8,4
46,10-10-2017,2017,10,10,41,Tuesday,2017 Q4,198,16,23,8,4
46,11-10-2017,2017,10,11,41,Wednesday,2017 Q4,198,16,23,8,4
46,12-10-2017,2017,10,12,41,Thursday,2017 Q4,198,16,23,8,4
46,13-10-2017,2017,10,13,41,Friday,2017 Q4,198,16,23,8,4
46,14-10-2017,2017,10,14,41,Saturday,2017 Q4,198,16,23,8,4
46,15-10-2017,2017,10,15,41,Sunday,2017 Q4,198,16,23,8,4
46,16-10-2017,2017,10,16,42,Monday,2017 Q4,199,16,23,8,4
46,17-10-2017,2017,10,17,42,Tuesday,2017 Q4,199,16,23,8,4
46,18-10-2017,2017,10,18,42,Wednesday,2017 Q4,199,16,23,8,4
46,19-10-2017,2017,10,19,42,Thursday,2017 Q4,199,16,23,8,4
46,20-10-2017,2017,10,20,42,Friday,2017 Q4,199,16,23,8,4
46,21-10-2017,2017,10,21,42,Saturday,2017 Q4,199,16,23,8,4
46,22-10-2017,2017,10,22,42,Sunday,2017 Q4,199,16,23,8,4
